"Contributeur","Value","abs_Value"
"CD53",0.514187297302211,0.514187297302211
"ERGIC2",-0.513657265116478,0.513657265116478
"DLAT",-0.51215499493637,0.51215499493637
"PARP9",0.510902195580384,0.510902195580384
"CCDC88C",-0.509813543723176,0.509813543723176
"MIR194-2HG",0.509160686349085,0.509160686349085
"BRAT1",0.506574682588886,0.506574682588886
"CNTN1",0.506411676833009,0.506411676833009
"COX8A",0.504252816657783,0.504252816657783
"DMP1",0.503932074728654,0.503932074728654
"RACK1",0.503926892972406,0.503926892972406
"AC067945.1",0.503373103751671,0.503373103751671
"FOXN2",-0.503317509654973,0.503317509654973
"SIRPA",-0.502845311138554,0.502845311138554
"ATP6V1A",0.501538147255149,0.501538147255149
"BASP1",-0.50127624899867,0.50127624899867
"RALGPS2",-0.500941191370075,0.500941191370075
"LBR",-0.500669105253853,0.500669105253853
